날짜, 1시 , 2시 , 3시 , 4시 , 5시 , 6시 , 7시 , 8시 , 9시 , 10시 , 11시 , 12시 , 13시 , 14시 , 15시 , 16시 , 17시 , 18시 , 19시 , 20시 , 21시 , 22시 , 23시 , 24시 
2025-03-18,1436.1,1481.2,1519.8,1541.5,1515.6,1562.4,1571.5,1594.6,1690.9,1782.5,1794.4,1870.5,1818,1875.3,1862.8,1829.1,1754.7,1700.8,1674.9,1673.9,1671.2,1664.2,1645.1,1632.1
2025-03-19,1605.4,1607.5,1587.5,1585.8,1563.5,1527.4,1457.8,1464.6,1518.1,1558,1625,1645,1725,1802.7,1814.4,1808.9,1732.2,1610.4,1519,1492.4,1495.7,1460.9,1421.6,1396.3
2025-03-20,1386,1387.2,1387.4,1388.4,1389.9,1411.6,1407.9,1448.2,1557,1683.9,1763.7,1809.5,1820.1,1838.2,1802.5,1751.3,1677.9,1544.5,1443.5,1456.1,1456.7,1440.8,1436.8,1430.5
2025-03-21,1328,1391.8,1441.2,1442.8,1449.6,1470.2,1441.3,1416.8,1505.4,1564.6,1581.1,1533.2,1525,1525.7,1534.4,1552.7,1547.4,1407.6,1300.8,1301.3,1341.6,1328,1309.5,1313.8
2025-03-22,1313.5,1303.8,1299.6,1327.6,1331.1,1342.8,1366.2,1409.7,1503.1,1548.8,1484.9,1509.7,1510.1,1519.6,1532.6,1567.7,1534.7,1418.7,1338.7,1347.2,1357.5,1377.9,1394.8,1415.9
2025-03-23,1394.6,1377.6,1389.2,1350.3,1323.3,1317.5,1295.6,1332.2,1429.2,1505.4,1489.3,1498.6,1504.9,1498.8,1497.1,1476.2,1446.9,1327.4,1301.3,1323.3,1329.8,1315.9,1325.3,1343.5
2025-03-24,1329.2,1339.6,1353,1395.5,1395.1,1310,1301.9,1338.3,1459.8,1584.6,1608.7,1576.2,1560.4,1560.7,1567.7,1574.7,1563.2,1478.6,1435.8,1505,1588.5,1578.1,1548.1,1520.4
2025-03-25,1506.7,1440.1,1418.1,1387.1,1386.4,1409.9,1428.2,1460.3,1547.8,1638.2,1679.1,1651.2,1647.3,1679.4,1691.4,1708,1690.4,1592.6,1507.1,1463,1421.5,1392.7,1371.3,1360.2
2025-03-26,1360.2,1370,1378,1375.6,1366.7,1371.1,1369.7,1418.2,1492.6,1583.9,1620.2,1642.3,1650.5,1648.3,1690.4,1710.8,1661.7,1572.5,1580.6,1584.9,1594.6,1610.2,1579.5,1587.7
2025-03-27,1557.7,1573.6,1564.6,1594,1565.6,1610.4,1573.7,1551,1569.8,1522.1,1512.5,1470.6,1461.7,1426.6,1389.5,1433.3,1534.5,1568.2,1592.3,1609.3,1598.8,1606.6,1600.8,1602.5
2025-03-28,1584.3,1581.6,1580.1,1591.2,1599.7,1618.9,1593.9,1586.3,1652.1,1766,1716.4,1655.7,1675.6,1649.7,1671.3,1721,1690.5,1708.9,1677.8,1658.3,1601.2,1551,1547.3,1520.9
2025-03-29,1484.2,1490.6,1465.6,1442,1466.3,1498.8,1494,1515.8,1601.5,1696.5,1699.1,1633.2,1591.4,1630.2,1620.2,1610.2,1598.7,1604.1,1595.7,1594.2,1604.6,1588,1560.5,1541.2
2025-03-30,1519.4,1508.9,1519.9,1515.3,1501.9,1490.5,1489.8,1535.7,1647.8,1703.1,1655,1642.9,1612.2,1576.4,1608,1673.3,1614,1514.2,1453.9,1462.5,1451.5,1442.8,1434.3,1429.2
2025-03-31,1401.5,1393,1403.8,1393.4,1375.5,1389.3,1387.5,1409,1515,1625,1694.4,1729.3,1659.9,1696.8,1727.7,1628.4,1505.8,1433.7,1399.2,1404.3,1426.6,1428.4,1428,1428.7
2025-04-01,1322,1310,1306.5,1309.4,1304.2,1304.8,1306.5,1335.9,1372,1435.4,1572.3,1678.2,1690.7,1660.1,1675.7,1614.1,1542.6,1459,1351.7,1319.2,1326.1,1332.3,1324,1322.4
2025-04-02,1310.5,1309.5,1308.1,1287.6,1287.7,1310.7,1302,1357.9,1462.1,1555.8,1601.9,1642.5,1667.5,1774.6,1626.7,1567.9,1501.2,1423,1340.1,1295.3,1337.3,1334.1,1345.8,1351.2
2025-04-03,1348,1342.2,1348.3,1342.2,1407.6,1400.3,1396.7,1426.2,1505.3,1624.6,1618.8,1636.6,1623.6,1574.6,1540.3,1489,1505.7,1423.1,1364,1357.2,1357.9,1349,1339.2,1336.4
2025-04-04,1335,1335.3,1339.9,1331.9,1261.6,1267.5,1267.1,1306.9,1392.7,1452.7,1492.3,1504.3,1474,1478.4,1549.8,1462,1403.8,1378.8,1344.6,1336,1339.4,1369.9,1385,1387.7
2025-04-05,1391.3,1389.3,1366.2,1373.5,1436.9,1540.7,1516.2,1459,1526.1,1618.9,1665,1596.5,1464.7,1438.9,1453.2,1540.5,1536.1,1457.1,1405.8,1426.9,1424,1447.2,1442.6,1444.4
2025-04-06,1400.5,1392.9,1345.3,1343.8,1340.1,1357.2,1352.4,1395.3,1504.5,1628.5,1552.2,1567.3,1579,1572.2,1576.4,1603.8,1529.3,1414.2,1331.3,1315.3,1315.3,1302.9,1292.8,1272.7
2025-04-07,1170.9,1168.3,1170.1,1172.7,1182.2,1180.8,1188.8,1256.1,1370.9,1472.5,1554.1,1526.8,1537.6,1548.3,1559.5,1503.2,1417.7,1362.5,1317.2,1342.5,1348.1,1337.4,1359.1,1363.3
2025-04-08,1357.5,1374.3,1374,1371.1,1359.4,1376.2,1387.7,1426.5,1513.9,1617.2,1609.4,1492.4,1482.1,1485.5,1501.6,1463.1,1339,1236.7,1182.1,1190.4,1203.3,1217.3,1206.1,1207.3
2025-04-09,1201.3,1179,1165.6,1165.3,1167.8,1172.8,1181.1,1236.2,1328.5,1416.8,1481.9,1515.1,1455,1481.2,1410.1,1329.7,1288.7,1250.6,1209.4,1196.1,1202.8,1249.2,1286.9,1264.4
2025-04-10,1251.1,1199.2,1173,1161.1,1159.6,1172.9,1170.3,1188.5,1230,1362,1436.7,1500.8,1526,1525.6,1497.8,1479.5,1389.2,1330,1277.8,1284.5,1287.1,1261.7,1236.3,1236.7
2025-04-11,1238.1,1242.1,1214.5,1194.4,1179.1,1186.6,1187.4,1242.5,1340.2,1430.4,1495.7,1540.8,1554.4,1541.6,1496.9,1428,1332.2,1239.8,1206.6,1265.9,1298.3,1303.2,1323.4,1341.7
2025-04-12,1356.8,1355.3,1329.7,1351.3,1379.8,1407.5,1433.6,1403.9,1432.4,1569.7,1565.4,1543.9,1455,1450.5,1540,1575.6,1576.2,1547,1558.1,1562.5,1505.3,1449.5,1501.9,1514.8
2025-04-13,1516.3,1525.8,1528.1,1548.2,1539.7,1517.8,1512.8,1577.8,1675.4,1659.9,1617.6,1533.6,1631.7,1620.1,1673.5,1677.4,1653.2,1571.3,1506.5,1432.8,1361,1332.2,1369.5,1380.3
2025-04-14,1335,1351.9,1350.2,1339,1350.2,1334.3,1342.8,1363.6,1439.4,1539.6,1653.3,1697.2,1690.9,1690.2,1696.7,1667.7,1544,1428.1,1387.6,1390.3,1403.7,1384.5,1386.4,1408.4
2025-04-15,1533.8,1550.3,1555.9,1547,1545,1520.2,1457.6,1465.9,1562.3,1649.6,1680.2,1685.9,1707.6,1712.2,1695.3,1653,1529.8,1393.7,1316.9,1323.3,1315.5,1303.2,1292.5,1251.9
2025-04-16,1229.4,1241,1263.6,1283,1307.7,1305.7,1289.3,1341.3,1456.1,1572.8,1658.3,1696,1683.7,1707.3,1669,1602.8,1514.1,1453.5,1406.8,1423.8,1429,1444.7,1472.6,1478.3
2025-04-17,1486.9,1472.7,1455.7,1456.9,1472.7,1480.7,1464,1478.6,1542.7,1612,1635.4,1638.3,1641.9,1623.2,1599.6,1546.3,1462.1,1411.1,1412.8,1456.3,1488,1483.1,1480.7,1455.9
2025-04-18,1439.5,1416.9,1427.7,1448.4,1436.1,1441.2,1440,1472.6,1498.3,1566.6,1615.7,1645.4,1620.7,1582.3,1548.1,1531.2,1477.7,1408.7,1367,1378.6,1348.6,1353.3,1394.2,1314
2025-04-19,1133.1,1123.1,1121.4,1313.7,1289.6,1313,1331.6,1389.6,1519.4,1603.6,1615.3,1615.9,1654.1,1640.3,1590.7,1516.2,1437.8,1382.4,1449.6,1432,1417.9,1427.2,1422.6,1380.3
2025-04-20,1309.8,1269.1,1244.9,1229.4,1197.3,1203.1,1196,1213.6,1284.2,1373,1339.2,1315.6,1288.4,1331.3,1373.1,1338.3,1283.7,1224.7,1215.8,1205.3,1192.6,1189.9,1193.2,1194.4
2025-04-21,1196.2,1206.5,1202.3,1210.1,1211.5,1214.1,1219.9,1249.5,1276.4,1333.1,1376.5,1383.6,1409,1417.5,1407.8,1381.3,1307,1282.9,1261.4,1251.7,1252.5,1266.9,1261.4,1309.2
2025-04-22,1327.6,1327.8,1340.7,1359.7,1365.2,1419.6,1454.9,1457.8,1445.7,1430.5,1371.8,1352.9,1377.3,1351.7,1300,1300.7,1262.9,1238.8,1221,1235.9,1283,1325.2,1354.2,1346.3
2025-04-23,1348.9,1339.5,1323.9,1316.6,1299.9,1305.1,1305.3,1283.6,1247.5,1170.7,1231.9,1298.6,1364.1,1333.4,1353.7,1308.4,1250.1,1212.1,1209.9,1196.5,1194.3,1187.6,1185.5,1187.1
2025-04-24,1184.8,1186.1,1191.4,1193.9,1199.5,1207.2,1204.4,1272,1382.6,1464.1,1529.2,1563.1,1545,1584,1544.6,1507.4,1396.2,1319.6,1264.9,1264.8,1292,1344.5,1386.5,1412.6
2025-04-25,1399.3,1387.8,1405.6,1397.4,1378.9,1372.1,1373.4,1404.9,1412.3,1477.6,1512.7,1481.4,1534,1570.6,1594.8,1585.1,1554.8,1470,1397.1,1385.6,1374.1,1361.6,1336.4,1315
2025-04-26,1286.4,1273.6,1283.1,1282.6,1286.1,1300.7,1287.2,1335.1,1432.1,1507.8,1453.6,1480.9,1470.2,1465.9,1463.1,1463.7,1377.4,1276.1,1206.3,1197.2,1199.2,1194,1191.1,1189.9
2025-04-27,1187.5,1188.4,1187.9,1189.7,1191.4,1194.9,1211.8,1287.1,1377.6,1458,1472.4,1487.4,1487.9,1438.7,1313.3,1240.6,1233.5,1194.6,1182.9,1198.4,1194.1,1187,1183.6,1216.9
2025-04-28,1201.4,1191.9,1200.9,1207.7,1237.8,1298.2,1271.1,1266.6,1299.2,1367.7,1509.3,1549.7,1507.9,1512.3,1535.2,1543.9,1555.5,1483.2,1405.9,1369.5,1379.7,1364.3,1367.3,1339.2
2025-04-29,1347.2,1354.8,1378.3,1383.4,1391.3,1410.3,1399.1,1433.2,1519.6,1596.5,1646.4,1669.9,1604.6,1644.8,1621.7,1551.3,1453,1352.9,1288.1,1282,1281,1273.8,1271.4,1264.5
2025-04-30,1198,1205.7,1207.4,1204.5,1197.6,1206.8,1223.3,1284.3,1378.3,1456.9,1511.7,1531.8,1560,1595.6,1631.5,1576.3,1439.4,1329.6,1288.6,1309.8,1358.2,1394,1375.7,1380.1
